nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
105.44476917911493,nan,nan,nan
105.33541067681765,46.63343188650394,nan,nan
104.9888350804582,42.55117710360458,nan,nan
104.46957626641122,44.18378669978142,nan,nan
103.85405020939312,40.593963087863685,nan,nan
103.07021461746272,35.73129773145855,nan,nan
102.27015559030578,43.319410593421864,nan,nan
101.32820927320033,42.48721456385714,nan,nan
100.46297761189817,42.84090229859057,nan,nan
99.3167019177675,37.588603961027886,nan,nan
98.15885979053503,35.783411838411574,nan,nan
97.08339656948543,36.45308371838213,nan,nan
95.8089396557232,32.64843325888486,nan,nan
94.86147963667575,35.03201778049203,nan,nan
94.0746309237132,33.020055932739666,nan,nan
93.32643846495746,32.05716261707402,nan,nan
92.63697807878815,30.106833974467474,nan,nan
92.16723638574936,41.837707350321516,nan,nan
91.82528424282248,41.782675409516976,nan,nan
91.5339882102355,37.60789901248717,nan,nan
91.15082019810305,42.42563956648345,nan,nan
90.62549970747281,37.76459035683802,nan,nan
90.12036998688782,38.99933525781382,nan,nan
89.53882284663624,32.48678198403472,nan,nan
88.84530380290275,28.957286915111357,nan,79.32143599648597
88.16406170862058,30.16828805248477,nan,nan
87.75274249396952,34.66723985645852,nan,nan
87.31223331686763,35.702470728995564,nan,nan
86.94100848369871,35.29600383756703,nan,nan
86.56843937255891,34.2041432171775,nan,nan
86.07061092168512,29.39553476091253,nan,79.67210101075574
85.20533641468221,27.37749457114134,nan,77.79728931324952
84.27618454393334,26.140768668424137,nan,76.47944321165748
83.64915169535229,33.55846133545482,nan,nan
82.95370075783771,35.814952663452665,nan,nan
82.18079317669574,30.155975022361257,nan,nan
81.42434564903807,32.2743687744515,nan,nan
80.89283924187518,31.068557911169336,nan,nan
80.45437055593979,29.016294232235857,nan,74.4823444125042
80.07516116328607,33.30357865282137,nan,nan
79.73774219098956,39.89331317701499,nan,nan
79.50888205268252,45.163673315586,nan,nan
79.17665487997056,41.621918502052715,nan,nan
78.84326932436404,40.36585835882259,nan,nan
78.76842454329623,42.37227502763103,nan,nan
78.93577823873088,47.92855747850805,nan,nan
79.10048401032473,45.60274546320611,nan,nan
79.0876496100782,44.69769549147223,nan,nan
78.86767902932102,39.64807181402757,nan,nan
78.72868466731843,35.03884661397586,nan,nan
78.65946771288716,40.13015758060814,nan,nan
78.83901108831121,47.52326135783391,nan,nan
79.10497044641035,47.19005685831644,nan,nan
79.42690932008823,52.218014033435445,nan,nan
79.65322483698777,53.92059392227439,nan,nan
79.65434037192713,50.46601102801363,nan,nan
79.82697206811379,52.3093344610478,nan,nan
80.26349647034574,59.2581046207125,nan,nan
80.64757951964721,59.04230301523462,nan,nan
81.11581950161892,65.03169606667294,nan,nan
81.27826364555567,51.46219525719851,nan,nan
81.58464514392658,54.6587230663104,nan,nan
